od_id,origin_name,origin_lat,origin_lng,origin_district,dest_name,dest_lat,dest_lng,dest_district,straight_line_km,distance_band,situation_id,weather,departure_at,carry_luggage,stroller,shade_priority,minimize_transfers,avoid_stairs,low_floor_priority,source_kind
od-fe2b18e722d7d914c911,(주)바이더웨이 감천항점 (서구),35.0660084,129.0128068,서구,미니스톱 부산토성점 (서구),35.0965308,129.0213782,서구,3.4824,short_1_5_to_4km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-dd470b3b5568c730dc62,완식 (동구),35.1376547,129.0603563,동구,네일체크 (중구),35.1123527,129.0375598,중구,3.4948,short_1_5_to_4km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-11ad26657ce551bfe920,맨헤어클럽 (서구),35.1127006,129.0186412,서구,디어마인(Dear mine) (중구),35.1026878,129.0354974,중구,1.8949,short_1_5_to_4km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-2a7922e1a92e1583de81,스튜디오 뭍 (중구),35.1030543,129.0306996,중구,미래엔수학 대연초교실 (남구),35.1375666,129.0902805,남구,6.6402,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-ea76cec6897b6ce63e74,도모스터디카페 (서구),35.1055406,129.0204226,서구,카오토서비스 (Car Auto Service) (북구),35.1966551,128.9909326,북구,10.4802,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-5634a99cb3a6c692aeab,소뚝 (중구),35.1051803,129.0349785,중구,놀작무늬미술학원 (금정구),35.2443361,129.0867546,금정구,16.1732,long_12_to_25km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-a099bafb247bb3c6bf49,브릭커피앤티 (해운대구),35.1905057,129.1285705,해운대구,롯데슈퍼 (동래구),35.2121337,129.1020884,동래구,3.402,short_1_5_to_4km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-de6b64047dcee70f8af6,고성상회 (영도구),35.0935301,129.0448399,영도구,수풀림헤어 (부산진구),35.1743921,129.0497243,부산진구,9.0024,medium_4_to_12km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-21030b863925ebadb2d2,황금식당 (영도구),35.0952615,129.0536077,영도구,닭드리숯불두마리치킨 (북구),35.1997572,129.0063574,북구,12.3882,long_12_to_25km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-070deaa4e068e3100d75,탑푸드 (남구),35.1480436,129.0681217,남구,SM텔레콤 (해운대구),35.2027723,129.1192414,해운대구,7.6565,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-180d686ba832e8feb697,뷰티연구소 (기장군),35.335231,129.1694637,기장군,광진세탁소 (금정구),35.2562236,129.0922495,금정구,11.2377,medium_4_to_12km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-aed54859c3b1eb78f39f,굿모닝마트 (해운대구),35.2285071,129.1625109,해운대구,3대서가밀면 (연제구),35.1838025,129.0819418,연제구,8.8484,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-d47429d864664dc08509,오늘은 국수 (수영구),35.1551604,129.1246646,수영구,삼화냉동설비사 (부산진구),35.1625227,129.0582895,부산진구,6.0893,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-a7fd1f33e822254e5467,금은보화 (북구),35.2101675,129.0379809,북구,글로시 왁싱&뷰티 (강서구),35.0921817,128.9085649,강서구,17.6227,long_12_to_25km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-c233495e67121c37df01,금옥당 (동구),35.1189068,129.0399808,동구,용이초밥 해운대미포점 (해운대구),35.1603049,129.1711826,해운대구,12.7875,long_12_to_25km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-38b7ece206b40f6601c7,백평식당 (연제구),35.1884793,129.0685287,연제구,동주은방 (부산진구),35.1540821,129.0674302,부산진구,3.8261,short_1_5_to_4km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-f01f4ff3be55dbdee517,성진카 (서구),35.1061567,129.0217712,서구,베스트마트 (동구),35.1302116,129.0462109,동구,3.4779,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-b6c652d640063e649d04,씨유(CU) 금정우성점 (금정구),35.2557867,129.0864241,금정구,미우 (기장군),35.2465292,129.2142221,기장군,11.6503,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-cf328181d931c64cd52e,성광횟집 (사상구),35.1924319,128.9871585,사상구,더찜 (동래구),35.2006315,129.0819555,동래구,8.662,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-c831f4bfbfa27067524d,부산수영망미392 경동택배 (수영구),35.1756342,129.1118648,수영구,조용자수제생돈까스 (해운대구),35.1878453,129.1297067,해운대구,2.1149,short_1_5_to_4km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-700f4efd78bcb363c063,우리외양간 정육식당 (동래구),35.2045583,129.0754034,동래구,온담추어탕 (해운대구),35.2249267,129.1494281,해운대구,7.096,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-dcafe694a8bb4960289f,만선해물탕 부산대연점 (남구),35.1342789,129.0885397,남구,씨유(CU)연화리바다점 (기장군),35.2187189,129.227276,기장군,15.7213,long_12_to_25km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-286c8aecd7992c40615e,콩게미 (연제구),35.1748726,129.0788307,연제구,이원 해운대LPG충전소 (해운대구),35.1967848,129.205264,해운대구,11.7455,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-d7f6417d9cd019b16acb,진심돼지김치찜 (동래구),35.2045358,129.0854693,동래구,아모르미용실 (동래구),35.2211294,129.0844847,동래구,1.8473,short_1_5_to_4km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-940c110ad9d157f0f03f,모디라키친 구포점 (북구),35.196766,128.9941699,북구,거대돼지국밥 (해운대구),35.1619426,129.1665109,해운대구,16.1348,long_12_to_25km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-ebfcb34bf8c463e81e25,컴앤소프트 (북구),35.2116936,129.0281002,북구,(주)더스포현대백화점부산점별관현대피트니 (동구),35.1411339,129.0579587,동구,8.302,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-cee187002db083a05dff,황금유황생오리 (사상구),35.1551624,129.0021201,사상구,성원반점 (사상구),35.1840693,128.9934901,사상구,3.3086,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-c8c7e65efdbddbcc47dc,신동 인테리어 철물 (동구),35.1375534,129.0561753,동구,북면막걸리 (사하구),35.0610695,128.9826649,사하구,10.8191,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-a1e79e294c7a347b3905,오븐에꾸운닭 (기장군),35.3211052,129.181757,기장군,만수장 동관 (기장군),35.3685215,129.2471283,기장군,7.9344,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-77bf2a6e694e0ea81e09,(주)해리스 부산문화회관지점 (남구),35.1271849,129.0934781,남구,대림슈퍼 (해운대구),35.199836,129.1342723,해운대구,8.8889,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-047ca6fc0c60b4f62c83,포옹 (부산진구),35.1588831,129.0662964,부산진구,요꼬미 (사하구),35.0979274,128.959005,사하구,11.8805,medium_4_to_12km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-0c5b1abb4c88f777c987,심청이보쌈 (동구),35.1378455,129.0612313,동구,위즈스튜디오 (금정구),35.2456181,129.0926557,금정구,12.3193,long_12_to_25km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-8d48e71b2f497ae4a707,모닝마트 (기장군),35.310225,129.241221,기장군,일향가 (기장군),35.3087495,129.2590204,기장군,1.6234,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-1b4087fb90e70e7ababe,주식회사 일로우 (기장군),35.2388299,129.1768283,기장군,마성대구뽈찜 (남구),35.1355493,129.0910221,남구,13.8814,long_12_to_25km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-eb0bd108e4987476e574,솥박골손칼국수 (기장군),35.3208771,129.1822011,기장군,이마트24R기장대라리점 (기장군),35.2416652,129.217644,기장군,9.3771,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-af466a6ce9aeef7eb619,(주)그린조이유통 범어사점 (금정구),35.2641596,129.0919381,금정구,재건유리홈데코 (부산진구),35.1603444,129.056044,부산진구,11.9955,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-e31e9c222528b494c8bc,귀뚜라미보일러 (해운대구),35.182741,129.1267681,해운대구,스타포인트안경원 (수영구),35.1621875,129.1114043,수영구,2.6783,short_1_5_to_4km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-c7d1862cbb186661c971,부산축산농협 축산물종합프라자 (강서구),35.1114109,128.868742,강서구,남해달인횟집 (사하구),35.1035878,128.9990931,사하구,11.8894,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-fd4b107d1ca2deed9376,동인국수 (강서구),35.1515761,128.9524535,강서구,쌈싸먹는닭집 재송점 (해운대구),35.190565,129.1262394,해운대구,16.3804,long_12_to_25km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-e8a96c59c8fa451bf475,알톤자전거 수안점 (동래구),35.1946374,129.0874196,동래구,(주)스펀지마트 (부산진구),35.1688728,129.0510332,부산진구,4.3753,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-07baff0357d2d8a897b8,아름음악학원 (사하구),35.1035146,128.9814509,사하구,666버거대연점(타코잉닭남구점)(파스타에반하다대연점 (남구),35.1303386,129.099413,남구,11.1362,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-db236183c808135e57d4,정아식품 (서구),35.0941387,129.0245168,서구,네오피자 (북구),35.2189252,129.0066867,북구,13.97,long_12_to_25km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-1e75ef1c8ece11be1b00,J gym (제이짐) (남구),35.1256098,129.1106327,남구,(주)지앤지광안점 (수영구),35.1563114,129.1120629,수영구,3.4163,short_1_5_to_4km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-a451fc27b5c37b5fda30,우리할인마트 (사하구),35.0922966,128.9748182,사하구,보스턴테일러 동부산 (기장군),35.1872362,129.2110231,기장군,23.9323,long_12_to_25km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-6f9b4d200b443b4ec424,그랜드요양매점 (남구),35.1468472,129.0978168,남구,새동래종합유통 (금정구),35.2243091,129.0926617,금정구,8.6261,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-d644868c940cb09f1213,GS25남산점 (금정구),35.2692901,129.085425,금정구,월드치과의원 (동래구),35.2002448,129.0899741,동래구,7.6886,medium_4_to_12km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-d1b7a86eb2b83015f33e,녹천탕 (북구),35.2023232,129.0035616,북구,씨유(CU) 서면에코점 (부산진구),35.1608796,129.0568853,부산진구,6.6875,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-fbb152822a74d27301d7,가장맛있는족발 부산대점 (금정구),35.230348,129.085543,금정구,고여사찬방 (영도구),35.0777905,129.0685899,영도구,17.0335,long_12_to_25km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-468123f0fec24cd5a7cf,조방낙지 (동구),35.1206883,129.043264,동구,(주)후즈투어앤골프 (중구),35.0974177,129.0336464,중구,2.7315,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-ae08d3ab9557efb65d94,명품 오띠모 (동래구),35.2000715,129.1085495,동래구,길거리아 (연제구),35.1959045,129.0772072,연제구,2.8854,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-c3c1dbaf19e2e909940c,과일사요 야채사요 (부산진구),35.1717673,129.0586109,부산진구,크레페아인스 (중구),35.0989438,129.0326311,중구,8.4352,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-49a85d4c99b83eb615a0,달래해장 부산동래점 (동래구),35.205516,129.0818735,동래구,"안녕,펫 (금정구)",35.233166,129.0890287,금정구,3.1425,short_1_5_to_4km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-f35b685f153186f2c194,세모케이스 (서구),35.1125372,129.016326,서구,한솔치과의원 (해운대구),35.2254878,129.1485752,해운대구,17.3853,long_12_to_25km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-d805462b2fe0196ce95b,밤 마실 (부산진구),35.1569413,129.0613308,부산진구,초읍돼지갈비 (부산진구),35.180104,129.0486523,부산진구,2.8217,short_1_5_to_4km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-f1f7040a3a026b755f6d,(주)지디홀딩스 (부산진구),35.1822481,129.0476874,부산진구,지에스25 반여현대점 (해운대구),35.2012339,129.1354631,해운대구,8.251,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-11311300bc2e4c88669b,모든 계절따라 (부산진구),35.1635869,129.0675183,부산진구,석화막썰어횟집 (부산진구),35.1810122,129.0511991,부산진구,2.4402,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-8ffe9ee2a19eca2b005b,블루헤어 (기장군),35.2413,129.2150955,기장군,모들국밥 (기장군),35.2634616,129.2254199,기장군,2.6366,short_1_5_to_4km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-715660830c4af9195784,화이트크리닝 (기장군),35.3260781,129.189174,기장군,반송루 (해운대구),35.229133,129.1610035,해운대구,11.079,medium_4_to_12km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-c34f67e5937fb29bbc39,사직어장 (동래구),35.1973346,129.0609961,동래구,꽃다희 (해운대구),35.1612056,129.1817952,해운대구,11.6908,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-7ad044550ebf8dbc3886,동수탕 (연제구),35.1881855,129.0930231,연제구,머구리 (연제구),35.1832838,129.0743968,연제구,1.7783,short_1_5_to_4km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-6951239d8757167d672e,홍이언니네일샵 (사하구),35.0776381,128.9727182,사하구,동래지코바 (동래구),35.2049531,129.0826179,동래구,17.3284,long_12_to_25km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-1e337ea3e42cfe39a80b,꼬꼬삼계탕 (영도구),35.0897828,129.0374343,영도구,농축산식자재마트 (사하구),35.0560462,128.9694147,사하구,7.2381,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-90bf21b9ac05ec19cde4,삼굽살 안락점 (동래구),35.1939875,129.10029,동래구,두도샵(DOODO) (수영구),35.1694972,129.118957,수영구,3.2084,short_1_5_to_4km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-472f25882dfce6b7cda2,해적 스튜디오 (기장군),35.2565794,129.2165039,기장군,동아대 MOON 합기도 (기장군),35.2416606,129.2108012,기장군,1.7378,short_1_5_to_4km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-6349c33ccc2e919d4423,무지개약국 (수영구),35.1638886,129.1139604,수영구,뮤엠영어교습소 (연제구),35.183929,129.0668674,연제구,4.8257,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-a78fb77f1b28394ff362,HG# (부산진구),35.1797678,129.0517188,부산진구,하트플레르 (부산진구),35.1718471,129.0680074,부산진구,1.7226,short_1_5_to_4km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-cc842731123cc9e2a877,지에스25 칠암마을점 (기장군),35.2971946,129.2603262,기장군,주식회사 월내커피 (기장군),35.3261833,129.2781386,기장군,3.6059,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-31d170ea8ab317e59318,둔내막국수 (수영구),35.1685209,129.1152325,수영구,강원감자탕 (연제구),35.1907209,129.0908526,연제구,3.3171,short_1_5_to_4km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-7f25f689e381b881dc5d,카페파인 (영도구),35.0708455,129.0692285,영도구,EMS에듀북스 (사상구),35.1505699,129.0007801,사상구,10.833,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-ef048e4b8f65596bddcb,블루모터스정비 (사상구),35.1830548,128.9785873,사상구,맛 이슈 (북구),35.1986995,129.0070859,북구,3.1198,short_1_5_to_4km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-f3156044d26ad25a578e,오무카 (동래구),35.1923371,129.1000164,동래구,웁스 (연제구),35.1802405,129.0729329,연제구,2.8049,short_1_5_to_4km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-0b1b21c9d65bbdec23eb,이가야 칼국수 (금정구),35.2880179,129.1093961,금정구,성룡장 (금정구),35.2766052,129.0854483,금정구,2.5171,short_1_5_to_4km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-bc976511397d337d751c,백설세탁소 (금정구),35.2671729,129.0867969,금정구,논피니토 (금정구),35.2328829,129.0872392,금정구,3.8131,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-f7b4bbd465c3eebba776,류청치과의원 (금정구),35.2563095,129.0906773,금정구,에피소드 (서구),35.1032394,129.018817,서구,18.2307,long_12_to_25km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-fb649f7cbfe8ccf4b760,자희헤어샵 (금정구),35.2237062,129.0912901,금정구,동방축산 동래메가점 (동래구),35.204796,129.0822047,동래구,2.2589,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-ce122b7f30848841c036,리플 아뜰리에(LIPPLE ATELIER) (사하구),35.113133,128.9657084,사하구,끌림헤어 (해운대구),35.1987638,129.1318495,해운대구,17.8549,long_12_to_25km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-1a7eb088691c181a9cec,RAINBOW CASTLE (해운대구),35.1685032,129.1775015,해운대구,모아미용실 (서구),35.1098933,129.0117488,서구,16.4206,long_12_to_25km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-6240ebe4ac35f8b51db0,민들레 (부산진구),35.1593402,129.0592815,부산진구,일광 여의도 (기장군),35.2676747,129.2336164,기장군,19.8985,long_12_to_25km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-5c50303c607fb867f007,삼성반점 (강서구),35.1121125,128.8843259,강서구,백프로수제돈까스 (영도구),35.077817,129.0706964,영도구,17.3795,long_12_to_25km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-116bb6acc76bebdb9f7b,크리스탈 (사상구),35.127575,128.9778426,사상구,꼬꼬정 (연제구),35.181806,129.0772038,연제구,10.8611,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-206462062b2d8ea90f35,몽실종가 대신동점 (서구),35.1104227,129.0159031,서구,(주)부영에너지 (사상구),35.1542462,128.9794104,사상구,5.8956,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-52955fa4a5e7671ab0c5,동방전기조명 (수영구),35.1636012,129.1193765,수영구,7곡제면소 경성대점 (남구),35.1360851,129.0984975,남구,3.6007,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-3b3103f990a20aea6d0f,프란다스의개(사직점) (동래구),35.1999494,129.0638445,동래구,프렌즈클럽 (부산진구),35.1580139,129.0666858,부산진구,4.6702,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-87017e676f3a945a96c2,덕인약국 (해운대구),35.1682869,129.1568783,해운대구,가온헤어 (남구),35.1348742,129.0832674,남구,7.6546,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-1179dc4bbdd78a66282b,루안 (부산진구),35.1583963,129.061502,부산진구,GS25부산진역휴포레점 (동구),35.1273388,129.0464543,동구,3.7146,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-1cc835c916f40e5402e0,가미푸드 (강서구),35.1500281,128.883365,강서구,(주)대웅 하삼동 미음점 (강서구),35.1504657,128.8609385,강서구,2.0396,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-56fc1df422696cf031ac,그린조이(범일점) (동구),35.1387741,129.0591541,동구,등촌샤브칼국수 대연점 (남구),35.1372491,129.1032379,남구,4.0122,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-458a73576c67b69b86a2,담담 (중구),35.1042427,129.0350648,중구,파충류샵 카미렙타일 (북구),35.2082685,129.0415643,북구,11.5822,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-71da257c9b5a3095a071,네코헤어&두피 (사하구),35.1071397,128.968188,사하구,우리가스상사 (사하구),35.0968231,128.9571708,사하구,1.5233,short_1_5_to_4km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-3763300d3dd8e068186d,라온레포츠 (기장군),35.3290472,129.179472,기장군,대한정비공업사 (부산진구),35.1750598,129.0772901,부산진구,19.475,long_12_to_25km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-44838976f4fbbf743eb5,고향식당 (사하구),35.0762136,128.9907252,사하구,슈퍼복권나라 (사상구),35.1456854,128.988682,사상구,7.7272,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-0a03aedd7c7fbcfd160e,전양상회 (중구),35.0969573,129.0343877,중구,정인 종합보일러 설치수리전문&에어컨수리 (사하구),35.0994271,128.9787661,사하구,5.0677,medium_4_to_12km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-5c022caeb7684a25025e,신SJ아이스크림(구포점) (북구),35.2025798,129.0055216,북구,그 집 (동래구),35.1936311,129.1018471,동래구,8.809,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-35893e6424641ae94f92,디케이치킨 (기장군),35.2513991,129.2178272,기장군,엘린헤어 (금정구),35.2591532,129.0888834,금정구,11.7399,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-80ffb99b784e7ff7fced,주식회사 스타이앤지 (강서구),35.1498887,128.8811717,강서구,계곡산장 (북구),35.2167811,129.0417408,북구,16.379,long_12_to_25km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-b13b587b034a5552eed0,주식회사 밀포드 (강서구),35.216869,128.9883477,강서구,차이홍 (사상구),35.1718964,128.9863419,사상구,5.004,medium_4_to_12km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
