od_id,origin_name,origin_lat,origin_lng,origin_district,dest_name,dest_lat,dest_lng,dest_district,straight_line_km,distance_band,situation_id,weather,departure_at,carry_luggage,stroller,shade_priority,minimize_transfers,avoid_stairs,low_floor_priority,source_kind
od-064bdca23d77b8b8da80,미리내 (북구),35.2129568,129.0361508,북구,시골 (서구),35.1095812,129.0155451,서구,11.6465,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-1be33ed53af0a57225dd,성진상회 (사상구),35.1428681,128.9858243,사상구,상구A&P (사상구),35.1608904,128.9802243,사상구,2.0676,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-86192642d005edc6e014,이 집 고기 (동구),35.130275,129.0484007,동구,60계부산감천점 (사하구),35.0906019,128.9971968,사하구,6.4152,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-7d470b86afbc97e68346,토우카페 (기장군),35.3446271,129.2552032,기장군,지니모터스 (기장군),35.3253811,129.2060862,기장군,4.9428,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-5f7c4dcb70f6c5db2ba3,그린조이대연점 (남구),35.1346732,129.0876635,남구,계란조심 (부산진구),35.1752186,129.0740359,부산진구,4.6756,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-deba2e904bf15cec5ff9,백마상회 (부산진구),35.1433201,129.0604233,부산진구,비오비(BOB)영어교습소 (연제구),35.1813465,129.0863489,연제구,4.8408,medium_4_to_12km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-6b7deb9932b73c038416,중화1983 (동구),35.1370709,129.0627411,동구,지니모터스 (기장군),35.3253811,129.2060862,기장군,24.6569,long_12_to_25km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-44f67efd4d2ff9b669e7,33참숯갈비 (기장군),35.3057493,129.1133453,기장군,부산에듀팜 (금정구),35.2700007,129.1086199,금정구,3.9981,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-37244c72a19ba614f441,명륜진사갈비 부산기장점 (기장군),35.2497395,129.2151317,기장군,MY커뮤니티 (남구),35.123393,129.0857279,남구,18.3214,long_12_to_25km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-4a4dc9f20fb03d034cf5,명륜진사갈비 부산기장점 (기장군),35.2497395,129.2151317,기장군,삼호골프골프 (해운대구),35.1931777,129.1194759,해운대구,10.7266,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-dbde98c2ca3ec994d4b0,부산에듀팜 (금정구),35.2700007,129.1086199,금정구,바로바로물횟집 (금정구),35.22088,129.0886434,금정구,5.7554,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-f98771ee86984779bae0,모모 (해운대구),35.1926512,129.1289534,해운대구,부산탁구마트 (금정구),35.2186077,129.1125187,금정구,3.2496,short_1_5_to_4km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-6cb9c90b7bdc19d19362,건우푸드 (강서구),35.2156378,128.979932,강서구,언덕집 (사상구),35.1487332,129.0001693,사상구,7.6634,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-70084cb0eee0eabf1192,가온밀면 (강서구),35.1054358,128.924606,강서구,샤넬헤어 (동래구),35.2032073,129.1042965,동래구,19.6232,long_12_to_25km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-4d8f6c092b542669d821,브라이튼 (동래구),35.1968895,129.06852,동래구,부갈집 (수영구),35.1466787,129.1114979,수영구,6.8141,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-88ef75520b737e1e00b9,지아헤어 (사하구),35.0572609,128.9705106,사하구,청학시장 오돌오돌수육 (영도구),35.0963208,129.0604507,영도구,9.2656,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-90df37ea3d401e9a07dd,우리집밥 (서구),35.0931858,129.0228765,서구,손영환 비빔국수 (기장군),35.2202175,129.226523,기장군,23.2869,long_12_to_25km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-6c9ee1a2481579afae1f,그라운디댄스학원 (남구),35.1385968,129.0804313,남구,제비표페인트동구대리점형제상사 (동구),35.1345164,129.0453068,동구,3.2261,short_1_5_to_4km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-e544aa875eaa31c92393,FM정진정보통신 (사하구),35.1040116,128.9745013,사하구,난이네옷집 (금정구),35.2162622,129.1013578,금정구,16.9936,long_12_to_25km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-c1e453d9aed5e7cc015b,산청한방오리불고기 (남구),35.111458,129.1114319,남구,과일나라 커피공장 (중구),35.1026311,129.0232538,중구,8.0811,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-35750b7957ea82333bfd,쉐이드(SHADE) (금정구),35.2797214,129.0761085,금정구,건우푸드 (강서구),35.2156378,128.979932,강서구,11.2718,medium_4_to_12km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-9a36b5d7bf8d55fbb5f2,애니플러스 컴퓨터 (북구),35.2414642,129.0181767,북구,법률사무소 다인 (연제구),35.1918406,129.0746908,연제구,7.5369,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-becdf94627b79bfe993b,부곡약국 (금정구),35.2272073,129.0921195,금정구,부산유창주방 (강서구),35.1435785,128.9401384,강서구,16.6506,long_12_to_25km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-f4d0b918d60531f01d82,세화당한의원 (동구),35.1171081,129.0400812,동구,청학시장 오돌오돌수육 (영도구),35.0963208,129.0604507,영도구,2.9625,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-21bc7903e852bd47a196,유가방 (동래구),35.1936752,129.102761,동래구,예촌삼계탕 (연제구),35.19625,129.0787306,연제구,2.2023,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-44f685cbb4c72d5324a3,댄스온컴퍼니 (부산진구),35.1654104,129.0399354,부산진구,포차천국 서동점 (금정구),35.2144979,129.1064042,금정구,8.1411,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-618cc268ca5bdb9f98ed,고은치과의원 (동래구),35.2052326,129.0674583,동래구,사시사철 (동래구),35.1974658,129.1101988,동래구,3.9783,short_1_5_to_4km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-c474779d9577cf464951,문토스트(송도점) (서구),35.0738452,129.0158209,서구,씨유(CU)온천아시아드점 (동래구),35.2207737,129.0820982,동래구,17.4136,long_12_to_25km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-7a6cf3139f573b486e69,수곡집 (부산진구),35.1496969,129.0201154,부산진구,(주)부영에너지 (사상구),35.1542462,128.9794104,사상구,3.7352,short_1_5_to_4km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-bebbecf3b9f06617dc5d,싱싱야채부식 (부산진구),35.1679641,129.0502292,부산진구,블리스헤어 (북구),35.2118935,129.028617,북구,5.2648,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-264dc8c8ce6e66bb6e03,차이나궁 (부산진구),35.1576783,129.0665673,부산진구,경원한복 (동구),35.1355934,129.0587967,동구,2.5553,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-0bc5dbe5845a4d61f58c,식사한끼 (기장군),35.3695534,129.2529779,기장군,토우카페 (기장군),35.3446271,129.2552032,기장군,2.779,short_1_5_to_4km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-c7f4b5390251ad1be98e,(주)고리길천주유소 (기장군),35.3137252,129.2440443,기장군,버블헤어샵 (기장군),35.2404744,129.2152348,기장군,8.5547,medium_4_to_12km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-4a5abf859d8c1456c0ea,으뜸병원 (동래구),35.2059627,129.0734652,동래구,갤럭시당구장 (해운대구),35.1984036,129.1314055,해운대구,5.3311,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-9f72a655d7a9665737ea,법원 열무 (연제구),35.1885606,129.0702981,연제구,지니키즈스윔스쿨 (동래구),35.2083498,129.0630034,동래구,2.2981,short_1_5_to_4km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-4e59a173a10d07728bff,펀라이더스 (사하구),35.103218,129.0016031,사하구,마음성장심리상담센터 (북구),35.2116277,129.014117,북구,12.1082,long_12_to_25km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-f6c46ef8d0765fe82877,소호식육식당 (영도구),35.0919621,129.0428843,영도구,커피구단 대연점 (남구),35.1381886,129.0894729,남구,6.6617,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-7eb0ec36ef4db0e7fdf5,샤넬헤어 (동래구),35.2032073,129.1042965,동래구,3H컨설팅 (연제구),35.1817532,129.0786868,연제구,3.3327,short_1_5_to_4km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-c365a247f0da852bab22,쿄다이 떡 (기장군),35.2887703,129.1670111,기장군,메이(MAY) (기장군),35.2724898,129.1524567,기장군,2.2411,short_1_5_to_4km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-3188d96a1d71f09d9ec1,Izakaya 石 (수영구),35.1582208,129.1208183,수영구,제니스파크요양병원 (남구),35.1259995,129.0745478,남구,5.5261,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-77d8be30243afa01ed5b,V(브이)모텔 (부산진구),35.1597627,129.0565217,부산진구,경원한복 (동구),35.1355934,129.0587967,동구,2.6955,short_1_5_to_4km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-d95757667fd78d703609,(주)SMH스포츠 롯데아울렛 동부산점 (기장군),35.192323,129.2124953,기장군,메르엣(meret) (해운대구),35.1751452,129.1964779,해운대구,2.4015,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-28e5952e8d5d48911ea4,초원식당 (수영구),35.1724383,129.1008988,수영구,오땅콩빵 (해운대구),35.169473,129.1384185,해운대구,3.4263,short_1_5_to_4km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-93890f0b407f862776af,수미쌈밥 (영도구),35.090005,129.0390151,영도구,가이헤어 (사하구),35.0970843,128.9901096,사하구,4.5186,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-68d7f60ef4e87331e0e3,간이역 (사상구),35.184338,128.9946322,사상구,한국가스산업(주)사상영업소 (사상구),35.1502231,128.990053,사상구,3.8162,short_1_5_to_4km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-55cb4ba8614dde39f278,웰메이드 올리비아로렌 동래점 (동래구),35.2030324,129.0856759,동래구,포차천국 서동점 (금정구),35.2144979,129.1064042,금정구,2.2742,short_1_5_to_4km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-6dc008e18322bbddd6b6,허준보건탕 (금정구),35.2273716,129.1185276,금정구,부곡약국 (금정구),35.2272073,129.0921195,금정구,2.3988,short_1_5_to_4km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-c7202bccf0791a7c24df,카페린 (금정구),35.2478707,129.1139616,금정구,포차천국 서동점 (금정구),35.2144979,129.1064042,금정구,3.7738,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-2e091e81690497f20027,블랙바디PT GYM (금정구),35.2379862,129.0871627,금정구,언더라인 (사하구),35.0778119,128.9759767,사하구,20.4789,long_12_to_25km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-dbafad3cdaa3040f3784,예강헤어 (금정구),35.2652464,129.0894704,금정구,롭다pjy (금정구),35.2311251,129.0863332,금정구,3.8048,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-1a04d6be3ca683d30098,지아헤어 (사하구),35.0572609,128.9705106,사하구,광안돼지국밥 (수영구),35.1587893,129.1145113,수영구,17.2927,long_12_to_25km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-41aa95fc209be5cc3279,삼호골프골프 (해운대구),35.1931777,129.1194759,해운대구,진주식당 (영도구),35.0911741,129.034636,영도구,13.717,long_12_to_25km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-aabf6a9f2960bcd697c6,배대포차 (부산진구),35.1561536,129.0613994,부산진구,결아트뷰티 (강서구),35.0863305,128.9081799,강서구,15.9523,long_12_to_25km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-9de0002e90e58f92c39f,(주)녹채원 (강서구),35.0934558,128.8442162,강서구,문아트 (사상구),35.1539143,128.9994194,사상구,15.6345,long_12_to_25km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-65bfba8dfba33f636996,하빈상회 (사상구),35.1741169,128.9875619,사상구,제니스파크요양병원 (남구),35.1259995,129.0745478,남구,9.5485,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-f72ae1f66c8195a6d708,진토베기 (서구),35.0958035,129.0239914,서구,중화1983 (동구),35.1370709,129.0627411,동구,5.7861,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-697580d4978bf7ab03fd,Izakaya 石 (수영구),35.1582208,129.1208183,수영구,그린조이대연점 (남구),35.1346732,129.0876635,남구,3.9929,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-16691722407ec8abaab8,사시사철 (동래구),35.1974658,129.1101988,동래구,오륙도 수족관 (중구),35.1116808,129.0307904,중구,11.9628,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-a935de7c401c5367ee50,치유 (해운대구),35.1682486,129.1689406,해운대구,브이아이피휘트니스 (해운대구),35.201579,129.1194195,해운대구,5.8301,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-64710e0a84ee764d7a22,백마상회 (부산진구),35.1433201,129.0604233,부산진구,담다 (부산진구),35.1717493,129.0684633,부산진구,3.2446,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-15fb8c2a7c0a2afa5e29,왕이 드신 닭개장 (강서구),35.0318917,128.8132098,강서구,난정 (강서구),35.0596482,128.8321643,강서구,3.536,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-6de3c83e3cb6bba5f848,경북산꼼장어2호점 (동구),35.1198411,129.0394347,동구,제일정화(주) (부산진구),35.180873,129.049999,부산진구,6.8541,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-c133e4db795b4090b3b8,신발찜 (중구),35.1030315,129.0303233,중구,까꼬뽀꼬 (수영구),35.1762903,129.1063031,수영구,10.6813,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-21aecfcbb90a12575f7c,가이헤어 (사하구),35.0970843,128.9901096,사하구,꼬마김밥 다락 (서구),35.1024337,129.0195362,서구,2.7424,short_1_5_to_4km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-ceec1b7117ed4d1d8f2d,명륜진사갈비 부산기장점 (기장군),35.2497395,129.2151317,기장군,봄동떡방 (동구),35.1291644,129.0461386,동구,20.3862,long_12_to_25km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-bbaa7838510cff473ea6,3H지압침대 괴정센터 (사하구),35.1000774,128.9944922,사하구,피트니스모건PT거제시청점 (연제구),35.1798605,129.0700358,연제구,11.22,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-bfa7ef9551643cf378f9,청림숯불갈비 (중구),35.1126049,129.0356176,중구,역전할머니맥주 부산동삼점 (영도구),35.0803191,129.0702855,영도구,4.7787,medium_4_to_12km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-fafbe9ef0f5a798a97b6,그린플러스 방충망 (북구),35.2557384,129.0142833,북구,대동장터국수 (동래구),35.1977616,129.0595256,동래구,7.6451,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-480560a92e2a728b6daf,(주)고리길천주유소 (기장군),35.3137252,129.2440443,기장군,손영환 비빔국수 (기장군),35.2202175,129.226523,기장군,10.5186,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-867e151b2a255dda095e,왕이 드신 닭개장 (강서구),35.0318917,128.8132098,강서구,신발찜 (중구),35.1030315,129.0303233,중구,21.2842,long_12_to_25km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-0b502b3b15602f9f261d,건우푸드 (강서구),35.2156378,128.979932,강서구,대진소방 (남구),35.1447436,129.0671194,남구,11.1773,medium_4_to_12km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-5e701c6b7525e146925a,대성탕 (동구),35.119322,129.033655,동구,성진상회 (사상구),35.1428681,128.9858243,사상구,5.0769,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-d421a2100b09cc129cb5,광안사카바 (수영구),35.1565061,129.1244825,수영구,와니라이프 (기장군),35.3367045,129.1702544,기장군,20.4638,long_12_to_25km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-3785546fb54c38e69159,플레뉴 플라워 (수영구),35.1696293,129.1183655,수영구,갤럭시당구장 (해운대구),35.1984036,129.1314055,해운대구,3.412,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-93485aade58831051ea7,부산탁구마트 (금정구),35.2186077,129.1125187,금정구,간이역 (사상구),35.184338,128.9946322,사상구,11.3689,medium_4_to_12km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-a2e1c6c9b54be067c246,그린유통 (사상구),35.1361506,128.9929039,사상구,수곡집 (부산진구),35.1496969,129.0201154,부산진구,2.8967,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-4e3a7abc233aacecbfa2,헤일리 영어 공부방 (수영구),35.1636192,129.1131572,수영구,다교천연염색 (해운대구),35.1611826,129.1736976,해운대구,5.5101,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-8a37823c89cb6e283dee,달구뷰티(dalgu beauty) (부산진구),35.1480098,129.056653,부산진구,MY커뮤니티 (남구),35.123393,129.0857279,남구,3.8056,short_1_5_to_4km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-84284d37a864f9f8d407,대성금속 (강서구),35.1855088,128.9198896,강서구,굿프렌즈스포츠센터 (부산진구),35.1685456,129.0333607,부산진구,10.4843,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-e9bce7787e23f80cd1b2,싱싱야채부식 (부산진구),35.1679641,129.0502292,부산진구,제일통닭 (동래구),35.2161267,129.0858449,동래구,6.2574,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-65bd27acf6dc9f58be1f,꼬르꼬르 헤어(Cor cor hair) (부산진구),35.1526197,129.0667004,부산진구,부산탁구마트 (금정구),35.2186077,129.1125187,금정구,8.4367,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-9e527574aabba4e84856,구룡포 해풍국수 (기장군),35.2395897,129.1711088,기장군,33참숯갈비 (기장군),35.3057493,129.1133453,기장군,9.0343,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-dceed691f810f518687d,떡나라 (북구),35.197099,129.0090154,북구,나비유통 (연제구),35.1873006,129.0774127,연제구,6.3101,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-8c1f764516009f9d89cb,담다 (부산진구),35.1717493,129.0684633,부산진구,꼬르꼬르 헤어(Cor cor hair) (부산진구),35.1526197,129.0667004,부산진구,2.1331,short_1_5_to_4km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-2817ec5c337a8aa8713f,다락국밥 (남구),35.117549,129.1120972,남구,대박난 전 (해운대구),35.1662419,129.1583748,해운대구,6.8573,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-56c6a831e5132984181c,산청한방오리불고기 (남구),35.111458,129.1114319,남구,달탄게코 (사상구),35.1388255,128.9779084,사상구,12.5189,long_12_to_25km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-1010145cf9c08e9d773d,토우카페 (기장군),35.3446271,129.2552032,기장군,(주)고리길천주유소 (기장군),35.3137252,129.2440443,기장군,3.5822,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-d9ddee4927ca19aa6b96,파로스커피 (서구),35.0839198,129.0237555,서구,꼬마김밥 다락 (서구),35.1024337,129.0195362,서구,2.0941,short_1_5_to_4km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-7e82b4aa08bb0b58c52b,엠지마루정원카페 (연제구),35.1889956,129.0942541,연제구,모모 (해운대구),35.1926512,129.1289534,해운대구,3.1793,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-3c644bc0a3b4d70e9a6c,카페리고러 (영도구),35.0929,129.0393812,영도구,우리집밥 (서구),35.0931858,129.0228765,서구,1.502,short_1_5_to_4km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-89caf8c7089edb9c8933,담다 (부산진구),35.1717493,129.0684633,부산진구,SLB도시락 (수영구),35.1610535,129.1092556,수영구,3.8941,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-2cf6ace9f1cb3220d900,토우카페 (기장군),35.3446271,129.2552032,기장군,와니라이프 (기장군),35.3367045,129.1702544,기장군,7.7555,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-b8712ab692dcbdee7aaf,씨유(CU) 하단나산점 (사하구),35.1059139,128.9604999,사하구,우리2주유소 (강서구),35.2153284,128.9441417,강서구,12.2569,long_12_to_25km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-7ffab8ce11b3ba0e2c38,국수명가 (수영구),35.1717989,129.1100761,수영구,더우드 (동구),35.1351467,129.0555497,동구,6.4175,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-b0b95ff9cf3bd79cc6cb,크린제지 (강서구),35.1963611,128.9622779,강서구,유가방 (동래구),35.1936752,129.102761,동래구,12.7689,long_12_to_25km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-3faeccdae1b94be5b17d,강순옥성형외과 (수영구),35.167843,129.115119,수영구,Anna (부산진구),35.150992,129.0270851,부산진구,8.2194,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
