od_id,origin_name,origin_lat,origin_lng,origin_district,dest_name,dest_lat,dest_lng,dest_district,straight_line_km,distance_band,situation_id,weather,departure_at,carry_luggage,stroller,shade_priority,minimize_transfers,avoid_stairs,low_floor_priority,source_kind
od-672d64fd1ef58b5cbda0,살롱드 하루 3호점 (부산진구),35.1543107,129.0589123,부산진구,허브다이어트카페(Herb Diet Cafe) (금정구),35.2696881,129.0901439,금정구,13.1394,long_12_to_25km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-fbade7fedbc5cfebbc6f,까망머리방 (연제구),35.1880347,129.0871892,연제구,메이드쏭 (연제구),35.1830021,129.1084536,연제구,2.0119,short_1_5_to_4km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-49ebcf18566cb71cfd3b,승리마루 태권도 태산도장 (수영구),35.1742946,129.1006942,수영구,가야수제돈까스 (부산진구),35.1524125,129.0355272,부산진구,6.4041,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-fe0a5628f42806f32f17,구서첨단인지브레인 (금정구),35.2536584,129.0879169,금정구,문창식갈비탕 (동래구),35.2106601,129.07699,동래구,4.8831,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-39a7df52a1d0ed10e9f1,카페수 수영구도서관점 (수영구),35.1443046,129.1052312,수영구,뉴 빅마트 (남구),35.1195446,129.1129582,남구,2.8414,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-67db9b5038638daee7e2,맑은소리음악학원 (수영구),35.1595577,129.1268719,수영구,삼흥의료기 (남구),35.1354851,129.093209,남구,4.066,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-3b10e861928567be5e61,가비스쿨커피아카데미학원 (금정구),35.2520868,129.0910258,금정구,두남유통주식회사 (금정구),35.2276722,129.0883781,금정구,2.7254,short_1_5_to_4km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-c06e43991456a021367f,더그루공방 (사하구),35.1029578,129.0002881,사하구,가나다코퍼레이션 (동구),35.1362181,129.0622503,동구,6.7408,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-54bc8ba2505ac79b921c,현대종합상사 (연제구),35.1834375,129.0695556,연제구,앤스텔라 (해운대구),35.1608247,129.1704525,해운대구,9.5093,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-eed3d71b494ed21baeb3,금정트라이 (금정구),35.2715526,129.0887695,금정구,수강약국 (금정구),35.2964583,129.1118359,금정구,3.4718,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-a6810f4c25b7aec8aa83,대운월드와이드 주식회사 (기장군),35.3694482,129.2425856,기장군,씨유(CU)좌천삼거리점 (기장군),35.3087697,129.2409025,기장군,6.7489,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-67e0fa31354f268cd26a,석우냉동 (해운대구),35.1852082,129.1282972,해운대구,장어마을 (영도구),35.0929204,129.040307,영도구,13.0124,long_12_to_25km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-0db2eabca5ceb5445049,리짙커피(국제금융센터점) (남구),35.1459715,129.0672513,남구,삼성동물병원 (수영구),35.1735298,129.0965835,수영구,4.0621,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-3e2875f7b0982be4f1bf,대물풍천민물장어 (강서구),35.092892,128.9020529,강서구,윤이빵 (동래구),35.2073694,129.0828567,동래구,20.7908,long_12_to_25km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-cf78de34b395150e69f0,네일꽃이피었습니다 (수영구),35.1746585,129.1007549,수영구,유명숯불갈매기 (연제구),35.191941,129.0882613,연제구,2.2321,short_1_5_to_4km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-454e1c40ea154643fe47,거가낚시 (강서구),35.1269414,128.854229,강서구,조은메디칼 (북구),35.2369237,129.0157046,북구,19.103,long_12_to_25km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-92abfda4bab2452bdc81,화성떡방앗간 (북구),35.1966663,129.0133842,북구,카프리쵸 (북구),35.2166659,129.0290621,북구,2.6409,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-9188a92ec3f2d338291b,궁민찌개 정관점 (기장군),35.3207183,129.1818074,기장군,빌리프커피 (기장군),35.3363723,129.1698343,기장군,2.0517,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-f4e88809dfb0d4320114,디어(Dear)겨자씨네일 (북구),35.2411423,129.0179069,북구,덕인365 (부산진구),35.1625451,129.0589286,부산진구,9.5012,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-1fabb62d09bebbd8024f,세븐일레븐 연산점 (연제구),35.1839849,129.082449,연제구,노리바 (부산진구),35.1586659,129.0628319,부산진구,3.3325,short_1_5_to_4km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-5bb7b9240583c725ddee,박가연잎족발 (사상구),35.1498068,129.0042939,사상구,미조리식당 (동래구),35.2008377,129.0868603,동래구,9.4083,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-11d3c8f4d76f9d98c88e,하이오커피 감전대동점 (사상구),35.1535547,128.9873784,사상구,이례정 (강서구),35.1500343,128.8324496,강서구,14.091,long_12_to_25km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-faf736e314fd862c9bab,바나나포차@pub (금정구),35.2670599,129.0898524,금정구,해월 (동래구),35.2175506,129.0765216,동래구,5.6367,medium_4_to_12km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-d297b72d5d9e6edb8be3,이지원(골든브릿지스터디카페 초량점) (동구),35.1222704,129.0421082,동구,맛뜰안식품부평점 어묵고 (중구),35.1014732,129.025741,중구,2.7503,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-4c9dd98269259caa3446,금풍대구탕 (해운대구),35.2093444,129.1249616,해운대구,굴림당미남점 (동래구),35.2055017,129.0661811,동래구,5.3575,medium_4_to_12km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-ff95f47b71d4eb4a34c0,그린뮤즈 윤 (북구),35.1971833,128.997413,북구,몽벨쉘터 전포카페거리점 (부산진구),35.1519079,129.0674997,부산진구,8.1194,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-54cdc8e0b104ea949df5,꽃 (남구),35.1371559,129.1016944,남구,논피니토 (금정구),35.2328829,129.0872392,금정구,10.7251,medium_4_to_12km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-5616d62af69380d51b3f,성원칼국수 (부산진구),35.1508923,129.0239332,부산진구,GS25해운후레쉬 (해운대구),35.1619319,129.1598394,해운대구,12.4162,long_12_to_25km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-eef0a2efd99a6d6d7dbd,미성사 (강서구),35.112201,128.8805326,강서구,국민김밥 (강서구),35.1268264,128.853984,강서구,2.9112,short_1_5_to_4km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-f50b59adaaad3ab87ef1,동삼스파게티 (영도구),35.0771232,129.0711271,영도구,고모네생아구찜 (부산진구),35.1686713,129.0353425,부산진구,10.6873,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-d597f6374452b22ccbf9,플루(flue) (영도구),35.0699223,129.0671108,영도구,FLOS꽃 (중구),35.1029551,129.0342256,중구,4.7376,medium_4_to_12km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-1ad452d0c85bb1100e5c,크린빌 광안2호점 (수영구),35.1590054,129.110995,수영구,남천선하한의원 (수영구),35.1423417,129.1078674,수영구,1.8746,short_1_5_to_4km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-3f042e77d94ae672bdfa,문토스트(송도점) (서구),35.0738452,129.0158209,서구,승아헤어샵 (부산진구),35.1498753,129.0173017,부산진구,8.4552,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-d834c41bb6dda816e382,합천횟집 (부산진구),35.1764993,129.0716572,부산진구,왕손돼지찌개 (강서구),35.1503916,128.8805752,강서구,17.6109,long_12_to_25km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-63754ce14b5999412ff7,청수탕 (사하구),35.0663056,128.9816712,사하구,서울왕족발 (사하구),35.0902609,128.9771282,사하구,2.6956,short_1_5_to_4km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-6102c0762d39003ad965,엠티에이(MTA)태권도 (수영구),35.1733728,129.1171903,수영구,수마취통증의학과의원 (해운대구),35.1967605,129.1311235,해운대구,2.8925,short_1_5_to_4km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-f171e08d6942468e75cd,금사이불 (금정구),35.2199402,129.1116563,금정구,RUNNING MAN/(유)큐브통문화산업전문회사 (부산진구),35.1530062,129.0596063,부산진구,8.8187,medium_4_to_12km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-081cfd9156b6cd24dce9,필드 학원 (동구),35.135271,129.0454504,동구,미성석유 (사하구),35.0917763,128.9948812,사하구,6.6744,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-2ed0c25ad6a8e46b7963,세븐일레븐 부산아르미나점 (동구),35.1258262,129.0353083,동구,해돋이아구찜 (북구),35.1982742,128.9975169,북구,8.7578,medium_4_to_12km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-01b15c5104f95e617c61,이츠미 (남구),35.1371062,129.0882743,남구,가마솥돼지국밥 (남구),35.1254493,129.0711757,남구,2.0243,short_1_5_to_4km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-87b17d7fe2eaabdbd195,모덕미니모터스 (사상구),35.1800924,128.9859117,사상구,태광상회 (북구),35.2079149,129.0023807,북구,3.4367,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-8e0a6a4bc711455fa747,동창약국 (영도구),35.0898846,129.0673221,영도구,고봉식당 (영도구),35.0929804,129.0384136,영도구,2.6526,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-b92fb299299c8f201c7d,고려인삼총판 (사하구),35.0909457,128.9772561,사하구,돈껍데기 (사하구),35.0866487,129.0047977,사하구,2.5511,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-2db91ed7f9b2b25cfb61,동서약국 (금정구),35.2144748,129.1028861,금정구,싱싱식당 (사하구),35.097904,128.9580219,사하구,18.4786,long_12_to_25km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-23e13a4c2b6dbfb992d0,도로시파스타 연정(중서구점) (서구),35.1003142,129.016733,서구,정일미용실 (해운대구),35.1912696,129.128481,해운대구,14.3361,long_12_to_25km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-a69df7994af7ec03dc6e,시장칼국수 (연제구),35.1884694,129.0926914,연제구,가마치통닭 신만덕점 (북구),35.214002,129.0359147,북구,5.8884,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-d7d27869c47529e0e892,(유)금정산성토산주 (금정구),35.2503508,129.0564345,금정구,제이풀데이 (부산진구),35.1480228,129.0510904,부산진구,11.3887,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-80fd51a134760ade0232,더퍼스트 성모안과의원 (강서구),35.095243,128.9073838,강서구,주식회사 흥아자동차정비공업사 (사상구),35.1748642,128.9854953,사상구,11.3507,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-82b727720540cd36c2a9,몽스데이 (사상구),35.1697662,128.9823208,사상구,선명아구찜 (해운대구),35.1846376,129.1252674,해운대구,13.0969,long_12_to_25km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-e891e71cccb918f53d9a,리월향 (연제구),35.1831761,129.0818463,연제구,류상수 (사상구),35.1900817,128.9913918,사상구,8.2561,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-6d37c64733efce2d14b6,시민족발보쌈 (해운대구),35.1673822,129.1572297,해운대구,땡스커피 (수영구),35.16879,129.1169714,수영구,3.6628,short_1_5_to_4km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-da8379501133da8fd5b9,거창집 (연제구),35.1901471,129.0901573,연제구,수영석유 (수영구),35.1738668,129.1142752,수영구,2.8428,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-f144b9ef6e84fd7b0387,77공사 (서구),35.1025804,129.0201124,서구,민유통 (동구),35.1302185,129.0473006,동구,3.9446,short_1_5_to_4km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-ef717452783eb6f364c1,데구르르 (부산진구),35.1575201,129.0663202,부산진구,손내과의원 (남구),35.1283948,129.0909734,남구,3.9387,short_1_5_to_4km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-2ad8925a37e37669090c,크린에이드온천점 (동래구),35.2080114,129.0712519,동래구,김윤희 음악학원 (연제구),35.1859914,129.0884229,연제구,2.9034,short_1_5_to_4km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-8a32f83c33bc53b6c922,볶으면돼지 (사하구),35.0495571,128.9653683,사하구,칼국수파크 (강서구),35.1033393,128.9265517,강서구,6.9456,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-b98e641d2ccb074184a5,수정탕제원/수정희망마을 수직농장 사회적 (동구),35.135254,129.0450645,동구,사천시락국밥 (해운대구),35.17436,129.1734339,해운대구,12.4542,long_12_to_25km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-f122e34782a9bca3eb99,크린토피아 코인워시 부산하단가락1단지점 (사하구),35.1085282,128.9590189,사하구,소풍분식 (서구),35.0951271,129.0235685,서구,6.0583,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-124bad6082cb81ed978f,조개대교동래점 (동래구),35.2102346,129.0758821,동래구,한진약품 (동래구),35.1989553,129.0891009,동래구,1.7365,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-76dc476d97ad05e03f3b,부산에어컨청소 상쾌한홈케어 (수영구),35.1655804,129.1103076,수영구,벨라애견카페 (남구),35.1366306,129.0889458,남구,3.7596,short_1_5_to_4km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-9d688ac8d54f821d02c1,참미숯불구이 (동래구),35.1943138,129.101864,동래구,카보드 (수영구),35.1658605,129.1175858,수영구,3.4716,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-724eee8d053d9f28d429,미미복국 (남구),35.1275317,129.092622,남구,블랑독 (수영구),35.1520937,129.1161327,수영구,3.4684,short_1_5_to_4km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-e14e540876a1f872c551,의령상회 (영도구),35.0898389,129.0423221,영도구,르노코리아자동차서비스코너 서대신점 (서구),35.1088876,129.0181863,서구,3.0509,short_1_5_to_4km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-67d5a3cb28ef621f77cc,더(THE)얼큰샤브칼국수 (영도구),35.0684904,129.0656859,영도구,꼬지사께 (영도구),35.0905868,129.0408686,영도구,3.3372,short_1_5_to_4km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-78711d0e5ad502b8517e,장수영양탕 (북구),35.2052589,129.0031433,북구,하이오커피 반여점 (해운대구),35.1977079,129.1312928,해운대구,11.674,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-2d95540c73a341c4ab41,동호네 (동래구),35.210562,129.0738432,동래구,남선축산 (중구),35.1011437,129.0259216,중구,12.9233,long_12_to_25km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-ba8d763453e681c74ec4,듀플릿(Duplit) (해운대구),35.1643022,129.1576144,해운대구,부산예치과의원 (해운대구),35.1678699,129.1334668,해운대구,2.2306,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-96280eb0d9abe37c036d,진미용실 (사상구),35.1606841,128.9882151,사상구,남도(죽)팥칼국수 (부산진구),35.1525837,129.0256136,부산진구,3.5172,short_1_5_to_4km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-c038870ce499af4da73e,나무 (중구),35.1027068,129.0271118,중구,정가네생선구이정식 (동래구),35.199675,129.0836693,동래구,11.9457,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-eeef2e5a6e5a7c11bd37,주식회사 그랜드타이어기장지점 (기장군),35.2362774,129.217681,기장군,불막열삼 (해운대구),35.1826165,129.2039972,해운대구,6.095,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-48e47fd66b3903194dac,초량화닭 (동구),35.1168045,129.0400266,동구,명품참나무묵집 (남구),35.1163263,129.1118261,남구,6.5308,medium_4_to_12km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-c29687e92b503bb5df61,계단상회 (북구),35.2088441,129.0047751,북구,더벤티부산범천점 (부산진구),35.1447671,129.0598978,부산진구,8.7101,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-0b85c58991f3e27d5170,롤르 (부산진구),35.1630969,129.0406802,부산진구,은비케미칼 (동래구),35.1990995,129.0974288,동래구,6.5289,medium_4_to_12km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-806a2e8da343d618662d,녹산 (중구),35.1009204,129.0255671,중구,뚱스카페(뚱's카페) (북구),35.2223687,129.0006771,북구,13.6927,long_12_to_25km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-b671df9aed3b1ce2dc92,바디모어핏 (동래구),35.1957382,129.1094459,동래구,S모텔 (동래구),35.2215038,129.0823212,동래구,3.7791,short_1_5_to_4km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-e0e3a8fadd22b50faebb,무한스터디카페 남산점 (금정구),35.2610849,129.0875864,금정구,고성횟집 (사하구),35.1097339,128.9651371,사하구,20.1758,long_12_to_25km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-7d55283559e5562f7eb0,수정애마을협동조합 (동구),35.1304448,129.0417908,동구,온천낙지 (동래구),35.2195348,129.0806714,동래구,10.5178,medium_4_to_12km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-71d9d0143560b52a6c3a,미니슈퍼 (해운대구),35.2272674,129.1478256,해운대구,사직오뎅바 (동래구),35.1956542,129.0657574,동래구,8.243,medium_4_to_12km,stroller_daytime,normal,2026-08-03T11:00:00+09:00,false,true,false,false,true,true,synthetic_od_from_public_poi
od-91824d98805f6b8f173a,거제숯불장어구이 (영도구),35.0895196,129.0376228,영도구,비 에이치 씨(B.H.C)치킨 (사상구),35.1737208,128.9894477,사상구,10.337,medium_4_to_12km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-ee5fd1ec290a1a58f47a,우암칸타빌레음악학원 (남구),35.1254224,129.0815779,남구,크레마(CREMA) (수영구),35.1476363,129.111396,수영구,3.6679,short_1_5_to_4km,rain_evening,rain,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-38ff8c83a85fe31a3ca4,미소아동발달센터 (연제구),35.1869706,129.107556,연제구,놀부부대찌개엔철판구이 (북구),35.2109134,129.0068926,북구,9.5262,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-c9f9b3fc251b5fdabe9e,머리카락헤어 (사상구),35.1723484,128.9818496,사상구,과일쟁이 (중구),35.09784,129.0295766,중구,9.3529,medium_4_to_12km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-60195957f30315ee2821,대패1900 덕천점 (북구),35.2102506,129.0079265,북구,동래센트럴치과 (동래구),35.2012346,129.0876628,동래구,7.3136,medium_4_to_12km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-f728811c3f721438b953,K뷰티라인 (부산진구),35.1512791,129.0589514,부산진구,골마켓 부산 화명점 (북구),35.2293845,129.0166128,북구,9.499,medium_4_to_12km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-a612a1fa63ca1c7563c9,정희네 (금정구),35.2294072,129.0842524,금정구,동아산업 (금정구),35.2114792,129.1063502,금정구,2.829,short_1_5_to_4km,heat_shade_midday,heatwave,2026-08-03T14:30:00+09:00,false,false,true,false,false,false,synthetic_od_from_public_poi
od-04895356b57cd89229f2,굽네치킨 초량점 (동구),35.1150254,129.0371833,동구,서울미용실 (영도구),35.0950225,129.0602432,영도구,3.0574,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-098afbcb6d9303631b76,예쁜머리 (사하구),35.090419,128.9767359,사하구,골목집 (해운대구),35.1624293,129.1724941,해운대구,19.521,long_12_to_25km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-35272e82e3c6c0ab8dc9,(주)에스에이치리테일티아이엠 (동구),35.1393694,129.0639115,동구,러버커피(ruver) (부산진구),35.1551383,129.0656868,부산진구,1.7608,short_1_5_to_4km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-dee909b70cc5d9899f2b,도트바버샵(Dot Barber shop) (동래구),35.2182305,129.0835375,동래구,나유카페 (동래구),35.1930173,129.0999794,동래구,3.1767,short_1_5_to_4km,luggage_midday,normal,2026-08-03T12:30:00+09:00,true,false,false,true,false,false,synthetic_od_from_public_poi
od-21358600de00f3508f2a,희스토리 (영도구),35.0910722,129.0400108,영도구,빅부즈 2호점 (서구),35.0781235,129.021647,서구,2.2057,short_1_5_to_4km,balanced_morning,normal,2026-08-03T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-5af0d1bc4c3847ed6040,나무안미술학원 (서구),35.1138231,129.0156334,서구,고혜자미용실 (사하구),35.0999449,128.991194,사하구,2.7063,short_1_5_to_4km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-e30d15fe0229375d3fe5,디오스포츠 (사하구),35.1098732,128.9591829,사하구,(주)레인보우에프엔에스 (사하구),35.0897295,128.9612959,사하구,2.2481,short_1_5_to_4km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-6bfbc378b1ed99456ea4,도담영어교습소 (서구),35.1142042,129.0157985,서구,동래농협 거제동지점 (연제구),35.1882155,129.0687583,연제구,9.5348,medium_4_to_12km,transfer_min_evening,normal,2026-08-03T17:30:00+09:00,false,false,false,true,false,false,synthetic_od_from_public_poi
od-9779cb94dea98abaffd7,1만원대영도구출장세차 (영도구),35.0748609,129.0717096,영도구,자연공간 인테리어 (해운대구),35.1968576,129.130009,해운대구,14.5645,long_12_to_25km,coldwave_morning,coldwave,2026-12-07T08:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
od-a543758466711a0d081c,재송체육관 (해운대구),35.1921022,129.1303918,해운대구,(주) 허브플렛폼 (해운대구),35.1587845,129.1538036,해운대구,4.2724,medium_4_to_12km,bad_air_midday,dust,2026-08-03T12:30:00+09:00,false,false,false,false,false,false,synthetic_od_from_public_poi
